zip,state,enroll
22643,Virginia,*
22644,Virginia,57
22645,Virginia,91
22646,Virginia,*
22649,Virginia,*
22650,Virginia,*
22652,Virginia,*
22654,Virginia,*
22655,Virginia,360
22656,Virginia,63
22657,Virginia,195
22660,Virginia,*
22663,Virginia,*
22664,Virginia,144
22701,Virginia,643
22709,Virginia,*
22711,Virginia,*
22712,Virginia,218
22713,Virginia,*
22714,Virginia,*
22715,Virginia,*
22716,Virginia,*
22718,Virginia,*
22719,Virginia,*
22720,Virginia,*
22722,Virginia,*
22723,Virginia,*
22724,Virginia,*
22725,Virginia,*
22726,Virginia,*
22727,Virginia,116
22728,Virginia,*
22729,Virginia,*
22730,Virginia,*
22731,Virginia,*
22732,Virginia,*
22733,Virginia,*
22734,Virginia,57
22735,Virginia,*
22736,Virginia,*
22737,Virginia,105
22738,Virginia,*
22739,Virginia,*
22740,Virginia,69
22741,Virginia,*
22742,Virginia,*
22743,Virginia,*
22746,Virginia,*
22747,Virginia,58
22748,Virginia,*
22749,Virginia,*
22801,Virginia,567
22802,Virginia,539
22803,Virginia,*
22807,Virginia,*
22810,Virginia,*
22811,Virginia,*
22812,Virginia,118
22815,Virginia,145
22820,Virginia,*
22821,Virginia,95
22824,Virginia,149
22827,Virginia,179
22830,Virginia,*
22831,Virginia,*
22832,Virginia,*
22833,Virginia,*
22834,Virginia,*
22835,Virginia,281
22840,Virginia,71
22841,Virginia,*
22842,Virginia,87
22843,Virginia,*
22844,Virginia,79
22845,Virginia,*
22846,Virginia,*
22847,Virginia,*
22848,Virginia,*
22849,Virginia,85
22850,Virginia,*
22851,Virginia,123
22853,Virginia,62
22901,Virginia,988
22902,Virginia,772
22903,Virginia,870
22904,Virginia,*
22905,Virginia,*
22906,Virginia,*
22907,Virginia,*
22908,Virginia,*
22909,Virginia,*
22910,Virginia,*
22911,Virginia,422
22920,Virginia,149
22922,Virginia,52
22923,Virginia,117
22924,Virginia,*
22931,Virginia,*
22932,Virginia,226
22935,Virginia,*
22936,Virginia,123
22937,Virginia,*
22938,Virginia,*
22939,Virginia,92
22940,Virginia,53
22942,Virginia,187
22943,Virginia,*
22945,Virginia,*
22946,Virginia,*
22947,Virginia,133
22948,Virginia,*
22949,Virginia,51
22952,Virginia,*
22957,Virginia,*
22958,Virginia,63
22959,Virginia,69
22960,Virginia,292
22963,Virginia,312
22964,Virginia,*
22965,Virginia,*
22967,Virginia,84
22968,Virginia,217
22969,Virginia,*
22971,Virginia,55
22972,Virginia,*
22973,Virginia,133
22974,Virginia,88
22976,Virginia,*
22980,Virginia,558
22987,Virginia,*
22989,Virginia,*
23001,Virginia,*
23002,Virginia,287
23003,Virginia,*
23004,Virginia,*
23005,Virginia,494
23009,Virginia,163
23011,Virginia,*
23014,Virginia,*
23015,Virginia,98
23018,Virginia,*
23021,Virginia,*
23022,Virginia,*
23023,Virginia,*
23024,Virginia,212
23025,Virginia,*
23027,Virginia,*
23030,Virginia,141
23031,Virginia,*
23032,Virginia,*
23035,Virginia,*
23038,Virginia,*
23039,Virginia,*
23040,Virginia,164
23043,Virginia,*
23045,Virginia,*
23047,Virginia,72
23050,Virginia,*
23055,Virginia,*
23056,Virginia,*
23058,Virginia,*
23059,Virginia,849
23060,Virginia,1219
23061,Virginia,416
23062,Virginia,62
23063,Virginia,132
23064,Virginia,*
23065,Virginia,*
23066,Virginia,*
23067,Virginia,*
23068,Virginia,*
23069,Virginia,91
23070,Virginia,*
23071,Virginia,*
23072,Virginia,230
23075,Virginia,328
23076,Virginia,*
23079,Virginia,*
23081,Virginia,*
23083,Virginia,55
23084,Virginia,*
23085,Virginia,*
23086,Virginia,77
23089,Virginia,131
23090,Virginia,*
23091,Virginia,*
23092,Virginia,*
23093,Virginia,315
23102,Virginia,80
23103,Virginia,110
23105,Virginia,*
23106,Virginia,*
23107,Virginia,*
23108,Virginia,*
23109,Virginia,*
23110,Virginia,*
23111,Virginia,939
23112,Virginia,1332
23113,Virginia,535
23114,Virginia,543
23115,Virginia,*
23116,Virginia,615
23117,Virginia,212
23119,Virginia,*
23120,Virginia,132
23123,Virginia,*
23124,Virginia,64
23125,Virginia,*
23126,Virginia,*
23127,Virginia,*
23128,Virginia,*
23129,Virginia,*
23130,Virginia,*
23131,Virginia,*
23138,Virginia,*
23139,Virginia,540
23140,Virginia,116
23141,Virginia,101
23146,Virginia,82
23147,Virginia,*
23148,Virginia,*
23149,Virginia,70
23150,Virginia,365
23153,Virginia,*
23154,Virginia,*
23155,Virginia,*
23156,Virginia,59
23160,Virginia,*
23161,Virginia,*
23162,Virginia,*
23163,Virginia,*
23168,Virginia,190
23169,Virginia,*
23170,Virginia,*
23173,Virginia,*
23175,Virginia,*
23176,Virginia,*
23177,Virginia,*
23178,Virginia,*
23180,Virginia,*
23181,Virginia,147
23183,Virginia,*
23184,Virginia,*
23185,Virginia,922
23186,Virginia,*
23187,Virginia,*
23188,Virginia,726
23190,Virginia,*
23192,Virginia,194
23218,Virginia,*
23219,Virginia,155
23220,Virginia,1410
23221,Virginia,731
23222,Virginia,988
23223,Virginia,1821
23224,Virginia,1149
23225,Virginia,1735
23226,Virginia,499
23227,Virginia,1062
23228,Virginia,1446
23229,Virginia,1105
23230,Virginia,303
23231,Virginia,1108
23232,Virginia,*
23233,Virginia,911
23234,Virginia,1588
23235,Virginia,1183
23236,Virginia,913
23237,Virginia,678
23238,Virginia,779
23241,Virginia,*
23242,Virginia,*
23249,Virginia,*
23250,Virginia,*
23255,Virginia,*
23260,Virginia,*
23261,Virginia,*
23269,Virginia,*
23273,Virginia,*
23274,Virginia,*
23276,Virginia,*
23278,Virginia,*
23279,Virginia,*
23282,Virginia,*
23284,Virginia,*
23285,Virginia,*
23286,Virginia,*
23288,Virginia,*
23289,Virginia,*
23290,Virginia,*
23291,Virginia,*
23292,Virginia,*
23293,Virginia,*
23294,Virginia,817
23295,Virginia,*
23297,Virginia,*
23298,Virginia,*
23301,Virginia,*
23302,Virginia,*
23303,Virginia,*
23304,Virginia,*
23306,Virginia,*
23307,Virginia,*
23308,Virginia,*
23310,Virginia,121
23313,Virginia,*
23314,Virginia,143
23315,Virginia,*
23316,Virginia,*
23320,Virginia,1153
23321,Virginia,695
23322,Virginia,852
23323,Virginia,695
23324,Virginia,551
23325,Virginia,394
23326,Virginia,*
23327,Virginia,*
23328,Virginia,*
23336,Virginia,105
23337,Virginia,*
23341,Virginia,*
23345,Virginia,*
23347,Virginia,*
23350,Virginia,93
23354,Virginia,*
23356,Virginia,*
23357,Virginia,*
23358,Virginia,*
23359,Virginia,*
23389,Virginia,*
23395,Virginia,*
23396,Virginia,*
23397,Virginia,*
23398,Virginia,*
23399,Virginia,*
23401,Virginia,*
23404,Virginia,*
23405,Virginia,*
23407,Virginia,*
23408,Virginia,*
23409,Virginia,*
23410,Virginia,53
23412,Virginia,*
23413,Virginia,*
23414,Virginia,*
23415,Virginia,54
23416,Virginia,*
23417,Virginia,126
23418,Virginia,*
23419,Virginia,*
23420,Virginia,77
23421,Virginia,87
23422,Virginia,*
23423,Virginia,*
23424,Virginia,*
23426,Virginia,*
23427,Virginia,*
23429,Virginia,*
23430,Virginia,389
23431,Virginia,*
23432,Virginia,*
23433,Virginia,*
23434,Virginia,820
23435,Virginia,503
23436,Virginia,*
23437,Virginia,83
23438,Virginia,*
23439,Virginia,*
23440,Virginia,*
23441,Virginia,*
23442,Virginia,*
23443,Virginia,*
23450,Virginia,*
23451,Virginia,1118
23452,Virginia,1427
23453,Virginia,801
23454,Virginia,1420
23455,Virginia,908
23456,Virginia,959
23457,Virginia,110
23458,Virginia,*
23459,Virginia,*
23460,Virginia,*
23461,Virginia,*
23462,Virginia,1649
23463,Virginia,*
23464,Virginia,1643
23465,Virginia,*
23466,Virginia,*
23467,Virginia,*
23471,Virginia,*
23479,Virginia,*
23480,Virginia,*
23482,Virginia,*
23483,Virginia,*
23486,Virginia,*
23487,Virginia,102
23488,Virginia,*
23501,Virginia,*
23502,Virginia,512
23503,Virginia,693
23504,Virginia,503
23505,Virginia,564
23506,Virginia,*
23507,Virginia,188
23508,Virginia,362
23509,Virginia,299
23510,Virginia,117
23511,Virginia,*
23513,Virginia,761
23514,Virginia,*
23515,Virginia,*
23517,Virginia,159
23518,Virginia,635
23519,Virginia,*
23520,Virginia,*
23521,Virginia,*
23523,Virginia,192
23529,Virginia,*
23541,Virginia,*
23551,Virginia,*
23601,Virginia,584
23602,Virginia,940
23603,Virginia,77
23604,Virginia,*
23605,Virginia,346
23606,Virginia,614
23607,Virginia,560
23608,Virginia,1049
23609,Virginia,*
23612,Virginia,*
23628,Virginia,*
23630,Virginia,*
23651,Virginia,*
23661,Virginia,395
23662,Virginia,186
23663,Virginia,331
23664,Virginia,204
23665,Virginia,*
23666,Virginia,1186
23667,Virginia,*
23668,Virginia,*
23669,Virginia,890
23670,Virginia,*
23681,Virginia,*
23690,Virginia,*
23691,Virginia,*
23692,Virginia,354
23693,Virginia,341
23694,Virginia,*
23696,Virginia,*
23701,Virginia,611
23702,Virginia,216
23703,Virginia,508
23704,Virginia,391
23705,Virginia,*
23707,Virginia,378
23708,Virginia,*
23709,Virginia,*
23801,Virginia,*
23803,Virginia,1037
23804,Virginia,*
23805,Virginia,438
23806,Virginia,*
23821,Virginia,52
23822,Virginia,*
23824,Virginia,191
23827,Virginia,*
23828,Virginia,*
23829,Virginia,*
23830,Virginia,*
23831,Virginia,896
23832,Virginia,1012
23833,Virginia,*
23834,Virginia,591
23836,Virginia,299
23837,Virginia,74
23838,Virginia,366
23839,Virginia,*
23840,Virginia,*
23841,Virginia,65
23842,Virginia,95
23843,Virginia,*
23844,Virginia,*
23845,Virginia,*
23846,Virginia,*
23847,Virginia,331
23850,Virginia,*
23851,Virginia,296
23856,Virginia,*
23857,Virginia,*
23860,Virginia,609
23866,Virginia,51
23867,Virginia,60
23868,Virginia,123
23870,Virginia,*
23872,Virginia,*
23873,Virginia,*
23874,Virginia,*
23875,Virginia,206
23876,Virginia,*
23878,Virginia,*
23879,Virginia,*
23881,Virginia,*
23882,Virginia,60
23883,Virginia,68
23884,Virginia,*
23885,Virginia,*
23887,Virginia,*
23888,Virginia,*
23889,Virginia,*
23890,Virginia,125
23891,Virginia,*
23893,Virginia,*
23894,Virginia,*
23897,Virginia,*
23898,Virginia,*
23899,Virginia,*
23901,Virginia,337
23909,Virginia,*
23915,Virginia,*
23917,Virginia,60
23919,Virginia,71
23920,Virginia,119
23921,Virginia,58
23922,Virginia,56
23923,Virginia,65
23924,Virginia,127
23927,Virginia,82
23930,Virginia,102
23934,Virginia,*
23936,Virginia,146
23937,Virginia,*
23938,Virginia,*
23939,Virginia,*
23941,Virginia,*
23942,Virginia,*
23943,Virginia,*
23944,Virginia,102
23947,Virginia,80
23950,Virginia,123
23952,Virginia,*
23954,Virginia,71
23955,Virginia,*
23958,Virginia,72
23959,Virginia,*
23960,Virginia,74
23962,Virginia,*
23963,Virginia,*
23964,Virginia,*
23966,Virginia,*
23967,Virginia,*
23968,Virginia,*
23970,Virginia,200
23974,Virginia,81
23976,Virginia,*
24001,Virginia,*
24002,Virginia,*
24003,Virginia,*
24004,Virginia,*
24005,Virginia,*
24006,Virginia,*
24007,Virginia,*
24008,Virginia,*
24009,Virginia,*
24010,Virginia,*
24011,Virginia,*
24012,Virginia,642
24013,Virginia,196
24014,Virginia,331
24015,Virginia,511
24016,Virginia,263
24017,Virginia,455
24018,Virginia,772
24019,Virginia,624
24020,Virginia,*
24022,Virginia,*
24023,Virginia,*
24024,Virginia,*
24025,Virginia,*
24026,Virginia,*
24027,Virginia,*
24028,Virginia,*
24029,Virginia,*
24030,Virginia,*
24031,Virginia,*
24032,Virginia,*
24033,Virginia,*
24034,Virginia,*
24035,Virginia,*
24036,Virginia,*
24037,Virginia,*
24038,Virginia,*
24040,Virginia,*
24042,Virginia,*
24043,Virginia,*
24050,Virginia,*
24053,Virginia,66
24054,Virginia,196
24055,Virginia,305
24058,Virginia,*
24059,Virginia,*
24060,Virginia,820
24061,Virginia,*
24062,Virginia,*
24063,Virginia,*
24064,Virginia,86
24065,Virginia,130
24066,Virginia,91
24067,Virginia,*
24068,Virginia,*
24069,Virginia,73
24070,Virginia,*
24072,Virginia,*
24073,Virginia,667
24076,Virginia,*
24077,Virginia,*
24078,Virginia,148
24079,Virginia,*
24082,Virginia,*
24083,Virginia,79
24084,Virginia,175
24085,Virginia,*
24086,Virginia,*
24087,Virginia,54
24088,Virginia,103
24089,Virginia,75
24090,Virginia,88
24091,Virginia,261
24092,Virginia,59
24093,Virginia,*
24095,Virginia,76
24101,Virginia,119
24102,Virginia,*
24104,Virginia,99
24105,Virginia,*
24111,Virginia,*
24112,Virginia,973
24113,Virginia,*
24114,Virginia,*
24115,Virginia,*
24120,Virginia,52
24121,Virginia,202
24122,Virginia,*
24124,Virginia,64
24126,Virginia,*
24127,Virginia,65
24128,Virginia,*
24129,Virginia,*
24130,Virginia,*
24131,Virginia,*
24132,Virginia,*
24133,Virginia,*
24134,Virginia,132
24136,Virginia,61
24137,Virginia,*
24138,Virginia,*
24139,Virginia,*
24141,Virginia,352
24142,Virginia,*
24143,Virginia,*
24146,Virginia,*
24147,Virginia,*
24148,Virginia,196
24149,Virginia,88
24150,Virginia,*
24151,Virginia,387
24153,Virginia,742
24155,Virginia,*
24157,Virginia,*
24161,Virginia,*
24162,Virginia,*
24165,Virginia,*
24167,Virginia,*
24168,Virginia,*
24171,Virginia,142
24174,Virginia,*
24175,Virginia,194
24176,Virginia,*
24177,Virginia,*
24178,Virginia,*
24179,Virginia,361
24184,Virginia,71
24185,Virginia,*
24201,Virginia,285
24202,Virginia,227
24203,Virginia,*
24205,Virginia,*
24209,Virginia,*
24210,Virginia,325
24211,Virginia,196
24212,Virginia,*
24215,Virginia,*
24216,Virginia,*
24217,Virginia,*
24218,Virginia,*
24219,Virginia,142
24220,Virginia,*
24221,Virginia,*
24224,Virginia,104
24225,Virginia,*
24226,Virginia,*
24228,Virginia,100
24230,Virginia,124
24236,Virginia,57
24237,Virginia,*
24239,Virginia,*
24243,Virginia,*
24244,Virginia,72
24245,Virginia,*
24246,Virginia,*
24248,Virginia,*
24250,Virginia,*
24251,Virginia,133
24256,Virginia,*
24258,Virginia,*
24260,Virginia,74
24263,Virginia,96
24265,Virginia,*
24266,Virginia,146
24269,Virginia,*
24270,Virginia,*
24271,Virginia,*
24272,Virginia,*
24273,Virginia,84
24277,Virginia,60
24279,Virginia,76
24280,Virginia,*
24281,Virginia,*
24282,Virginia,*
24283,Virginia,*
24290,Virginia,*
24292,Virginia,*
24293,Virginia,133
24301,Virginia,190
24311,Virginia,*
24312,Virginia,58
24313,Virginia,*
24314,Virginia,*
24315,Virginia,*
24316,Virginia,*
24317,Virginia,97
24318,Virginia,*
24319,Virginia,120
24322,Virginia,*
24323,Virginia,*
24324,Virginia,*
24325,Virginia,*
24326,Virginia,*
24327,Virginia,*
24328,Virginia,*
24330,Virginia,68
24333,Virginia,399
24340,Virginia,141
24343,Virginia,213
24347,Virginia,*
24348,Virginia,79
24350,Virginia,*
24351,Virginia,*
24352,Virginia,*
24354,Virginia,301
24360,Virginia,100
24361,Virginia,112
24363,Virginia,53
24366,Virginia,*
24368,Virginia,93
24370,Virginia,140
24374,Virginia,*
24375,Virginia,51
24377,Virginia,*
24378,Virginia,*
24380,Virginia,81
24381,Virginia,90
24382,Virginia,269
24401,Virginia,800
24402,Virginia,*
24411,Virginia,*
24412,Virginia,*
24413,Virginia,*
24415,Virginia,*
24416,Virginia,169
24421,Virginia,66
24422,Virginia,103
24426,Virginia,205
24430,Virginia,*
24431,Virginia,52
24432,Virginia,*
24433,Virginia,*
24435,Virginia,52
24437,Virginia,*
24438,Virginia,*
24439,Virginia,*
24440,Virginia,*
24441,Virginia,103
24442,Virginia,*
24445,Virginia,*
24448,Virginia,*
24450,Virginia,406
24457,Virginia,*
24458,Virginia,*
24459,Virginia,*
24460,Virginia,*
24463,Virginia,*
24464,Virginia,*
24465,Virginia,*
24467,Virginia,*
24468,Virginia,*
24469,Virginia,*
24471,Virginia,*
24472,Virginia,63
24473,Virginia,*
24474,Virginia,*
24476,Virginia,*
24477,Virginia,175
24479,Virginia,*
24482,Virginia,68
24483,Virginia,*
24484,Virginia,*
24485,Virginia,*
24486,Virginia,68
24487,Virginia,*
24501,Virginia,511
24502,Virginia,772
24503,Virginia,363
24504,Virginia,189
24505,Virginia,*
24506,Virginia,*
24513,Virginia,*
24514,Virginia,*
24515,Virginia,*
24517,Virginia,104
24520,Virginia,*
24521,Virginia,224
24522,Virginia,196
24523,Virginia,455
24526,Virginia,*
24527,Virginia,93
24528,Virginia,61
24529,Virginia,51
24530,Virginia,*
24531,Virginia,182
24533,Virginia,*
24534,Virginia,65
24535,Virginia,*
24536,Virginia,*
24538,Virginia,125
24539,Virginia,*
24540,Virginia,1054
24541,Virginia,785
24543,Virginia,*
24549,Virginia,143
24550,Virginia,169
24551,Virginia,383
24553,Virginia,57
24554,Virginia,66
24555,Virginia,*
24556,Virginia,70
24557,Virginia,156
24558,Virginia,155
24562,Virginia,*
24563,Virginia,116
24565,Virginia,*
24566,Virginia,*
24569,Virginia,*
24570,Virginia,*
24571,Virginia,*
24572,Virginia,340
24574,Virginia,71
24576,Virginia,*
24577,Virginia,92
24578,Virginia,*
24579,Virginia,*
24580,Virginia,*
24581,Virginia,*
24586,Virginia,165
24588,Virginia,204
24589,Virginia,*
24590,Virginia,215
24592,Virginia,311
24593,Virginia,*
24594,Virginia,59
24595,Virginia,*
24597,Virginia,*
24598,Virginia,*
24599,Virginia,*
24601,Virginia,*
24602,Virginia,*
24603,Virginia,*
24604,Virginia,*
24605,Virginia,130
24606,Virginia,*
24607,Virginia,*
24608,Virginia,*
24609,Virginia,122
24612,Virginia,*
24613,Virginia,*
24614,Virginia,111
24619,Virginia,*
24620,Virginia,*
24622,Virginia,*
24624,Virginia,*
24627,Virginia,*
24628,Virginia,*
24630,Virginia,87
24631,Virginia,*
24634,Virginia,*
24635,Virginia,*
24637,Virginia,*
24639,Virginia,*
24640,Virginia,*
